"Ditanya Soal Akui Prestasi Jokowi, Ganjar Pamer Bereskan PSN di Jawa Tengah","Calon presiden (capres) nomor urut 1 Anies Baswedan berpandangan, masalah yang terjadi di DKI Jakarta harus diselesaikan, bukan ditinggalkan. Hal ini disampaikan Anies menanggapi pertanyaan capres Ganjar Pranowo soal dirinya yang menolak pemindahan ibu kota ke Kalimantan. Menurut Anies, masalah yang terjadi di Jakarta harus diselesaikan, bukan dengan ditinggal dengan membangun Ibu Kota Negara (IKN) Nusantara. ""Kalau ada masalah jangan ditinggalkan, diselesaikan, itu filosofi nomor satu,"" kata Anies dalam debat perdana di kantor KPU, Selasa (12/12/2023). Anies berpandangan, ketika di Jakarta menghadapi masalah seperti lingkungan hidup, lalu lintas dan kepadatan penduduk, maka permasalahan ini harus diselesaikan. ""Ditinggalkan bukan kemudian membuat otomatis selesai, justru ini yang harus dibereskan,"" ucap eks Gubernur DKI Jakarta itu. Anies berpandangan, IKN hanya akan dihuni oleh aparat negara. Hal ini tidak akan mengurangi atau menyelesaikan masalah di Jakarta. ""kalau kami melihat, begitu kita bicara lalu lintas, kontribusi aparat sipil negara, di dalam kemacetan itu hanya 4 sampai 7 persen, jadi enggak akan mengurangi kemacetan di sini,"" kata Anies. ""Kedua soal lingkungan hidup, kalau yang pindah itu pemerintah, bisnis, keluarga masih tetap ada di sini, masih tetap ada masalah,"" imbuhnya. Prabowo: Mas Anies Jadi Gubernur DKI Hadapi Pemerintah yang Berkuasa, Saya yang Usung! Oleh sebab itu, Anies berpandangan masalah Jakarta harus diselesaikan oleh negara bukan dengan ditinggalkan. Pemerintah, kata dia, harus melakukan terobosan-terobosan untuk dapat mengatasi berbagai persoalan yang terjadi di Ibu Kota. ""Karena itu, kami berpandangan, masalah yang di Jakarta harus diselesaikan dengan transportasi umum yang dibangun kemudian menambah taman yang dibangun, transportasi yang berbasis elektrik,"" kata Anies. ""Itu semua dikerjakan untuk membuat Jakarta menjadi kota yang aman, nyaman, kota yang membuat kita bisa hidup dengan sehat,"" ucapnya."
"Dinyatakan Menang Pilpres, Prabowo Ucapkan Terima Kasih ke Rakyat Indonesia","Jakarta - KPU RI telah mengumumkan paslon nomor urut 2, Prabowo Subianto-Gibran Rakabuming sebagai pemenang Pilpres 2024. Prabowo menyampaikan terima kasih kepada masyarakat Indonesia.""Saya atas nama pribadi dan atas nama pasangan capres dan cawapres 02 Prabowo Subianto dan Gibran Rakabuming dan atas nama Koalisi Indonesia Maju yang telah mengusung kami ingin menyampaikan terima kasih dan penghargaan setinggi-tingginya kepada seluruh rakyat Indonesia,"" kata Prabowo.Hal itu disampaikan Prabowo di kediamannya di Jalan Kertanegara Nomor 4, Jakarta Selatan, Rabu (20/3/2024) malam. Prabowo didampingi sejumlah petinggi partai dalam konferensi pers itu. Mereka di antaranya, Ketua Harian Gerindra Sufmi Dasco Ahma, Sekjen Gerindra Ahmad Muzani, Ketum Golkar Airlangga Hartarto, Sekjen Golkar Lodewijk F Paulus, Ketum Demokrat Agus Harimurti Yudhoyono, Ketum PAN Zulkifli Hasan, Sekjen PAN Eddy Soeparno, Ketum PBB Yusril Ihza Mahendra, Ketum PRIMA Agus Jabo.KPU Tetapkan Pabowo-Gibran Pemenang Pilpres 2024Komisi Pemilihan Umum (KPU) telah menyelesaikan rekapitulasi nasional perolehan suara Pilpres 2024. KPU menetapkan pasangan nomor urut 2 Prabowo Subianto-Gibran Rakabuming Raka menjadi pemenang Pilpres 2024.Hasil Pilpres 2024 tersebut ditetapkan berdasarkan berita acara KPU nomor 218/PL.01.08-BA/05/2024. Hasil Pilpres 2024 diumumkan langsung usai KPU merampungkan rekapitulasi nasional dan rapat pleno pada Rabu (20/3/2024).Hasil rekapitulasi KPU secara nasional ini terdiri atas perolehan suara di 38 provinsi dan 128 panitia pemilihan luar negeri (PPLN). Total keseluruhan suara sah nasional sebanyak 164.227.475.Berdasarkan hasil rekapitulasi KPU, Prabowo-Gibran unggul dengan suara sah sebanyak 96.214.691 dari total suara sah nasional.Berikut perolehan suara nasional Pilpres 2024:- Anies-Cak Imin 40.971.906 suara- Prabowo-Gibran 96.214.691 suara- Ganjar-Mahfud 27.040.878 suaraPasangan Prabowo-Gibran pun unggul di 36 provinsi. Sedangkan pasangan Anies-Cak Imin unggul di 2 provinsi lainnya. (dek/imk)"
"Anies: Fenomena Ordal Menyebalkan, Etika Luntur!","Jakarta - Anies Baswedan berbicara soal fenomena orang dalam di Indonesia. Anies menegaskan bahwa fenomena ini bisa merusak tatanan negeri ini.""Fenomena ordal ini menyebalkan, di seluruh Indonesia kita menghadapi fenomena ordal (orang dalam). Mau ikut kesebelasan ada ordalnya, mau jadi guru ordal, mau masuk sekolah ada ordal, mau dapat tiket konser ada ordal, ada ordal di mana-mana yang membuat meritokratik nggak berjalan, yang membuat etika luntur,"" kata Anies di panggung debat, Kantor KPU, Menteng, Jakarta Pusat, Selasa (12/12/2023).Anies lantas bercerita soal fenomena orang dalam saat pengangkatan guru. Dia langsung mendengar keluhan ini dari guru. ""Beberapa waktu lalu, beberapa orang guru berjumpa dengan saya mengatakan, 'Pak, di tempat kami pengangkatan guru-guru didasarkan ordal, kalau tidak ada ordal, nggak bisa jadi guru nggak bisa diangkat"". Lalu apa jawabannya, ""Atasan saya bilang, wong yang di Jakarta saja pakai ordal kenapa kita yang di bawah nggak boleh pakai ordal',"" tuturnya.Anies menyebut negara ini rusak akibat fenomena ordal. Menurutnya, fenomena ordal ini harus hilang.""Negeri ini rusak apabila tatanan itu tidak hilang,"" tegasnya.Tema debat perdana untuk capres kali ini yakni pemerintahan, hukum, HAM, pemberantasan korupsi, penguatan demokrasi, peningkatan layanan publik dan kerukunan warga. (rdp/gbr)"
"Serahkan Berkas ke KPU, Ganjar: Komisioner KPU Sudah Terima Lengkap","Bakal calon presiden Ganjar Pranowo menyatakan komisioner Komisi Pemilihan Umum (KPU) sudah menerima berkas pendaftaran nama calon presiden dan calon wakil presiden Ganjar Pranowo dan Mahfud MD, secara lengkap pada Kamis (19/10/2023). Ia berharap, penyerahan berkas itu menjadi awal legalitas pasangan calon terpenuhi. ""Saya bersama Pak Mahfud, dan kami berserta istri hadir di sini untuk menyerahkan dokumen bersama partai pengusung. Dan tentu saja bapak ibu dari Komisioner KPU sudah menerima lengkap. Mudah-mudahan jadi awal legalitas terpenuhi,"" kata Ganjar di Gedung KPU, Jakarta Pusat, Kamis (19/10/2023). Ganjar juga berharap agar KPU menjadi wasit yang paling netral di setiap tahapan pendaftaran untuk kontestasi Pemilu tahun depan. Dengan begitu, KPU bisa memberikan pelayanan terbaik kepada kemajuan bangsa dan negara. Ia pun berharap visi misi yang diusungnya bersama Mahfud mampu membawa Indonesia lebih baik. ""Insya Allah saya dan Pak Mahfud melalui visi misi dan program yang sudah kita siapkan, akan cepat membawa Indonesia maju, lebih lincah lagi. Dan tentu kami mohon dukungan, mohon dorongan kepada masyarakat,"" beber Ganjar. Diketahui, Ganjar dan Mahfud tiba di kantor KPU pada Kamis (19/10/2023) pukul 12.37 WIB. Para Ketua Umum partai pengusung termasuk Megawati Soekarnoputri tiba lebih dulu di KPU menggunakan bus yang ditumpangi bersama. Ganjar terlihat mengenakan baju hitam sedangkan Mahfud MD mengenakan baju putih. Keduanya lalu berjalan masuk ke KPU untuk menyerahkan berkas pendaftaran calon presiden dan calon wakil presiden ke KPU. Kedatangan Ganjar dan Mahfud diiringi marching band dan massa yang sudah standby di sepanjang jalan kantor KPU sejak. Mereka riuh rendah menyambut Ganjar dan Mahfud diiringi dengan bernyanyi dan berorasi meneriakkan nama Ganjar dan Mahfud. Tampak bendera partai pengusung dikibarkan memenuhi jalanan. Sebelum mencapai KPU, keduanya sempat berada di Tugu Proklamasi Jalan Proklamasi, Jakarta Pusat, Kamis (19/10/2023), sekitar pukul 10.15 WIB. Tugu Proklamasi menjadi titik kumpul massa dan partai politik pengusung Ganjar dan Mahfud MD sebelum mendaftarkan diri ke Komisi Pemilihan Umum (KPU)."
Anies soal Gibran Pakai Istilah SGIE: Publik Bisa Menilai Apakah Ini Hafalan,"Jakarta - Pasangan Calon Presiden dan Wakil presiden nomor urut 1, Anies Baswedan dan Muhaimin Iskandar atau Cak Imin buka suara soal pertanyaan SGIE (State of the Global Islamic Economy) yang ditanyakan cawapres nomor urut 02 Gibran Rakabuming Raka saat debat dengan Cak Imin. Anies menyebut masyarakat lah nanti yang menilai.""Tapi nanti publik menilai apakah memang ini format cerdas cermat untuk hafalan atau ini format tentang gagasan ideologi dan nilai yang diwujudkan dalam kebijakan,""kata Anies jusai debat cawapres di JCC, Jakarta Pusat pada Jumat (22/12/2023).""Jadi, ketika pertanyaan adalah soal terminologi teknis bisa dijawab dengan Google sebenarnya. Karena yang dibutuhkan di tingkat kepemimpinan nasional adalah hal-hal substantif. Ini yang sesungguhnya dibawa,"" sambungnya. Anies mengatakan pertanyaan itu sah saja diajukan. Tapi ia menilai kualitas pertanyaannya tidak substansi.""Padahal semakin tinggi posisi semakin berfokus pada substansi. Dan di tingkat kepemimpinan nasional pada tingkat substansi. Tapi sebagai aspek pertanyaan sah saja,"" kata Anies.Pada kesempatan yang sama Cak Imin juga menanggapi pertanyaan Gibran tersebut. Ia mengaku saat debat lupa dengan istilah itu.""Namanya istilah banyak sekali, ada yang saya hafal, ada yang kebetulan kita lupa singkatannya. Tapi ini biasa pertanyaan-pertanyaan yang dimunculkan setiap saat,"" kata Cak Imin.""Yang penting akhirnya kita ngerti substansinya sehingga kita bisa jawab dengan tepat. Ekonomi syariah yang menjadi kekuatan bangsa kita,"" pungkasnya.Sebelumnya Calon Wakil Presiden nomor urut 2, Gibran Rakabuming Raka, bertanya kepada Cawapres nomor urut 1, Muhaimin Iskandar (Cak Imin), tentang SGIE di Debat Cawapres 2024. Cak Imin lalu bertanya balik mengenai arti SGIE tersebut.Gibran mulanya menyampaikan bahwa Cak Imin akan sangat mengerti mengenai permasalahan yang akan ditanyakan kepada dirinya. Dia bertanya kepada Cak Imin soal upaya menaikkan peringkat Indonesia di SGIE.""Karena Gus Muhaimin ini adalah Ketua Umum dari PKB, saya yakin sekali Gus Muhaimin paham sekali ini untuk masalah ini,"" kata Gibran.""Bagaimana langkah Gus Muhaimin untuk menaikkan peringkat Indonesia di SGIE? sambung Gibran.Cak Imin sambil mencatat pertanyaan Gibran dan menanyakan ulang maksud dari pertanyaan tersebut. Gibran menegaskan pertanyaan yang dimaksud adalah SGIE.Lalu tiba giliran Cak Imin untuk menjawab. Dalam pernyataan pembukanya, Cak Imin bertanya mengenai apa itu SGIE.""Terus terang SGIE saya nggak paham, SGIE itu apa?"" tanya Cak Imin.Namun saat Gibran hendak menjawab, moderator mengingatkan bahwa jika tak ada pernyataan lagi dari Cak Imin, waktu menjawab akan langsung selesai. Cak Imin pun mengaku tidak apa-apa.""Tidak apa-apa saya tidak pernah mendengar istilah SGIE itu,"" ujar Cak Imin.Waktu menjawab Cak Imin pun dihentikan. Giliran Gibran menjelaskan pertanyaan yang dimaksud.""Baik Gus, kita kan sedang fokus mengembangkan ekonomi syariah, keuangan syariah, otomatis kita harus ngerti juga masalah SGIE. SGIE itu adalah state of global islamic economy,"" ujar Gibran.Gibran mengatakan produk Indonesia yang masuk 10 besar baru makanan halal dan skincare. Gibran juga menyinggung kalau pertanyaannya terlalu sulit.""Misalnya sekarang yang sudah masuk peringkat 10 besar adalah makanan halal kita, skincare halal kita, fashion kita, itu yang saya maksud Gus. Dan ya mohon maaf kalau pertanyaannya agak sulit ya Gus,"" ujar Gibran.Cak Imin kemudian menjawab kembali. Dia berbicara mengenai potensi Indonesia sebagai negara dengan umat Islam terbanyak.""Memang pertanyaan ini sungguh penting karena Indonesia dengan jumlah umat Islam yang terbanyak di dunia sekaligus bukan saja sebagai pasar ekonomi syariah, pasar pariwisata halal, pasar perbankan syariah. Tetapi sekaligus punya potensi menjadi pusat ekonomi syariah dunia, posisi kita yang di bawah ini membutuhkan langkah penting,"" ujar dia.Simak Video 'Moment Gibran 'Skak' Cak Imin soal Tumpengan di IKN-SGIE':[Gambas:Video 20detik] (bel/dwia)"
"Cak Imin: ""Food Estate"" Mengabaikan Petani dan Hasilkan Konflik Agraria, Harus Dihentikan","Menteri BUMN Erick Thohir mengklaim, dirinya mendukung pasangan nomor urut 2 Prabowo Subianto-Gibran Rakabuming Raka atas inisiatif sendiri sebagai pribadi. Erick menegaskan dirinya tidak masuk ke dalam struktur Tim Kampanye Nasional (TKN) Prabowo-Gibran. ""Inisiatif sendiri. Saya rasanya sudah waktunya. Sudah waktunya saya menentukan. Enggak dong (gabung TKN). Saya sebagai pribadi kan boleh,"" ujar Erick saat ditemui di rumah Prabowo, Jalan Kertanegara, Jakarta Selatan, Minggu (21/1/2024). Erick kemudian mengungkit Prabowo yang pernah mendatangi rumahnya. Kala itu, Erick pun menyatakan akan memberi support kepada Prabowo. ""Ya ke 02. Saya milih beliau gimana? Beliau datang ke rumah saya kan waktu itu ingat? Ketemu keluarga saya. Dan saya bilang saya support beliau,"" tuturnya. ""Tetapi tentu sudah saatnya saya ambil posisi yang baik untuk semua,"" sambung Erick. Sementara itu, Erick merasa terhormat bisa mendatangi rumah Prabowo. Dia akan mendukung siapapun yang akan membawa kemajuan bangsa Indonesia. ""Ya terhormat lah. Karena kan kita memimpin masa depan yang jelas untuk kemajuan kita semua,"" imbuhnya."
"Partai Buruh Posting soal Masuk 'Daftar Anulir', Bawaslu Persilakan Lapor","Jakarta - Partai Buruh menyatakan keresahan terhadap oknum yang menempelkan tulisan 'daftar partai yang dianulir' pada salah satu tempat pemungutan suara (TPS). Partai Buruh mengunggah soal partai yang masuk daftar anulir yang viral di media sosial itu.Melalui platform X, Partai Buruh mengunggah sebuah foto berisi tulisan 'daftar partai yang dianulir' dengan di dalam daftar tersebut, tercantum Partai Buruh. Dari foto tersebut, terlihat ada daftar calon tetap anggota DPR RI Pemilu 2024 Daerah Pemilihan Jawa Tengah III.Melalui akun X @EXCOPARTAIBURUH, Partai Buruh menyatakan merasa dirugikan oleh tindakan tersebut. ""Kepada @bawaslu_RI, kami mendapatkan laporan seperti dalam foto ini. Adanya tulisan bahwa Partai Buruh dianulir yang diduga sengaja dipasang di tempat pemungutan suara,"" tulisnya.""Partai Buruh sangat dirugikan dan mengecam keras tindakan seperti ini. Masyarakat yang tadinya hendak memilih Partai Buruh akhirnya mengurungkan niatnya karena adanya pengumuman Partai Buruh dianulir. Ini serius!,"" tambahnya.Respons BawasluMenanggapi hal itu, Badan Pengawas Pemilihan Umum (Bawaslu) RI pun merespons. Ketua Bawaslu Rahmat Bagja menyampaikan, pihaknya hingga saat ini belum menerima laporan resmi dari Partai Buruh. Oleh karena itu, dia mempersilakan Partai Buruh untuk melapor ke Bawaslu pada saat jam kerja.""Silakan laporkan kepada kami teman-teman Partai Buruh, kami membuka pintu kami seluas-luasnya,"" kata Bagja di kantor Bawaslu, Rabu (14/2/2024).Sebelum itu, Partai Buruh dapat mengadu kepada Panwas yang ada di tiap TPS. Jika Panwas yang ada di TPS tidak dapat memberikan penjelasan, Partai Buruh dapat mengajukan laporan ke Panwas kecamatan.""Bisa disampaikan kepada panwas kecamatan atau panwas TPS yang ada di TPS masing-masing. Jika kemudian teman-teman tidak bisa menjelaskan, pengawas TPS, maka ada panwas kecamatan, jika tidak bisa juga, maka ada Bawaslu kabupaten/kota yang bisa melakukan hal-hal yang bisa ditindaklanjuti pada saat itu,"" pungkasnya.Simak juga 'Jokowi soal Pemilu di LN: Kalau Ada Kecurangan Bisa Dilaporkan ke Bawaslu':[Gambas:Video 20detik] (bel/jbr)"
Kaesang Optimistis PSI Melenggang ke Senayan,"Ketua Umum Partai Solidaritas Indonesia (PSI) Kaesang Pangarep optimistis partainya bisa duduk di kursi parlemen. “Saya yakin PSI bisa masuk ke Senayan (DPR RI), insyaAllah,” ujar dia kepada wartawan usai mencoblos di salah satu TPS kawasan Apartemen Taman Rasuna, Setiabudi, Jakarta Selatan, Rabu (14/2/2024). Keyakinan itu, kata Kaesang, timbul karena survei internal yang dilakukan PSI. Dalam survei tersebut, PSI digadang-gadang bisa memperoleh suara hingga 6 persen. Adapun syarat partai bisa masuk parlemen pada pemilu 2024 adalah jika meraup suara minimal 4 persen. “Survei internal kami berada di angka 5,1-6 persen, tapi saya harap bisa lebih baik angkanya,” tutur dia. Kaesang mengungkap, tingginya angka survei PSI di parlemen disebabkan beberapa faktor. Salah satunya adalah pemilih yang loyalis terhadap sang ayah sekaligus Presiden RI Joko Widodo (Jokowi). “Banyak pemilih Pak Presiden yang milih PSI, banyak yang migrasi. Selain itu, ada juga pemilih dari partai lain yang migrasi untuk pilih PSI,” ungkap dia."
Timnas AMIN Puas atas Penampilan Cak Imin di Debat Cawapres Malam Ini,"Jakarta - Timnas pasangan capres-cawapres nomor urut 1, Anies Baswedan-Muhaimin Iskandar atau Cak Imin (AMIN), mengaku puas dengan penampilan Cak Imin. Timnas AMIN menilai Cak Imin sudah tampil baik.""Debat cawapres ini seru jadi yang ditunggu-tunggu dari debat capres kemarin,"" kata Jubir Timnas AMIN, Billy David Nerotumelina di Markas Pemenangan AMIN, Jakarta, Jumat (22/12/2023).Billy menyebut debat juga menyuguhkan dinamika yang mengalir. ""Kita melihat juga dinamika juga mengalir dengan baik. Dan kami dari Timnas AMIN melihat Gus Imin tampil dengan perfoma baik hari ini,"" tutur Billy. Billy menilai Cak Imin tampil tanpa basa-basi. Billy berpendapat argumen Cak Imin langsung mengarah pada inti persoalan.""Kami bersyukur substansinya tetap to the point. Tetap mengacu pada tema yang sudah ditentukan KPU untuk debat hari ini,"" tutur Billy.Seperti diketahui, KPU baru saja selesai melangsungkan debat perdana untuk cawapres. Debat ini terselenggara di Jakarta Conventions Center (JCC), Senayan, Jakarta.Seperti debat capres sebelumnya, debat cawapres kali ini juga dimulai sejak pukul 19.00 WIB. Sementara untuk tema debat cawapres pada hari ini yakni tentang Ekonomi (ekonomi kerakyatan dan ekonomi digital), Keuangan, Investasi Pajak, Perdagangan, Pengelolaan APBN-APBD, Infrastruktur, dan Perkotaan.Tonton juga Video: Cak Imin Minta Tips soal Proyek, Gibran: Tak Perlu Tendensius[Gambas:Video 20detik] (aud/aud)"
"Sebut Kenaikan Dana Desa Sukses, Cak Imin Bakal Anggarkan Rp 5 Miliar Per Desa","Calon wakil presiden nomor urut 2, Gibran Rakabuming Raka, tidak keluar arena debat dan tetap berdiri di tepi panggung jelang segmen 4 debat cawapres dengan tema tanya-jawab bebas/terbuka antarcalon. Pantauan Kompas.com, Gibran sempat berdiri di podiumnya sekitar satu menit, membolak-balikkan catatannya. Ia kemudian dipanggil oleh Komandan Bravo Tim Kampanye Nasional (TKN) Prabowo-Gibran, Budi Dijwandono. Gibran kemudian menghampirinya, sebelum kembali ke podium mengambil catatan dan bolpoin. Ia kemudian sibuk mencatat, berdiskusi bersama Budi dan juga Ketua TKN, Roslan Roeslani, serta juru bicaranya, Emil Dardak. Ia tetap di sana hingga jeda iklan berakhir. Sementara itu, capres-cawapres nomor urut 1, Anies Baswedan-Muhaimin Iskandar, meninggalkan arena debat ke ruangan mereka masing-masing. Begitu pula capres-cawapres nomor urut 3, Ganjar Pranowo-Mahfud MD. Bahkan, capres nomor urut 2 pendamping Gibran, Prabowo Subianto, juga meninggalkan arena debat. Sebagai informasi, debat keempat atau debat kedua cawapres dihelat pada Minggu (21/1/2024) di Jakarta Convention Center (JCC). Muhaimin Iskandar, Gibran Rakabuming, dan Mahfud MD beradu gagasan soal 6 subtema debat, yaitu pembangunan berkelanjutan dan lingkungan hidup, sumber daya alam dan energi, pangan, agraria, masyarakat adat, dan desa. Debat ini dimoderasi oleh dua moderator, yaitu Retno Pinasti dari SCTV dan Zilvia Iskandar dari Metro TV."
